"ESTU";"REGISTRO";"ID_CIS";"MODE";"FECHAINI";"HORAINI";"FECHAFIN";"HORAFIN";"DURACION";"IDSCREEN";"CCAA";"PROV";"MUN";"TAMUNI";"NACIONALIDAD";"PAIS_NACIONALIDAD";"SEXO";"BIRTH";"MES_NACIMIENTO";"DECADA";"URBRURAL";"INTERNET";"QTIME_1";"QTIME_2";"QTIME_3";"INTERNETHH";"INTERNETMM";"C_SATISFVIDA";"HORA_INCIO_V";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V26A";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"VEGET_VEGAN";"UNION_1";"INTPOL";"LEFT_RIGHT";"IDEOL_CATEG_1";"IDEOL_CATEG_2";"IDEOL_CATEG_OTRA_1";"IDEOL_CATEG_OTRA_2";"LUGAR_NAC";"PAIS_NACIMIENTO";"YEAR_ARRIVAL";"PROV_NAC";"F_BORN";"F_BORN1";"M_BORN";"M_BORN1";"FATH_WORK";"FATH_ISCO08";"FATH_NAT_DEGR";"MOTH_WORK";"MOTH_ISCO08";"MOTH_NAT_DEGR";"GENDER_ID";"GENDER_ID_OTRA";"ORIENTAC_SEXUAL";"ORIENTAC_SEXUAL_OTRA";"NAT_DEGR";"EDUCYRS";"REPETICION";"EDAD_REPETICION";"TIPO_COLEGIO";"TIPO_COLEGIO_2";"WORK";"C_SATISFTRABAJO";"WRKHRS";"EMPREL";"WRKSUP";"NSUP";"TYPORG";"ISCO08";"NACE_2";"MAINSTAT_M_1";"MAINSTAT_M_2";"MAINSTAT_M_3";"MAINSTAT_M_4";"MAINSTAT_M_5";"MAINSTAT_M_6";"MAINSTAT_M_7";"MAINSTAT_M_8";"MAINSTAT_M_9";"MAINSTAT_M";"MAINSTAT";"PARTLIV";"SPNAT_DEGR";"SPWORK";"SPWRKHRS";"SPEMPREL";"SPWRKSUP";"SPISCO08";"SPNACE_2";"SPMAINST_M_1";"SPMAINST_M_2";"SPMAINST_M_3";"SPMAINST_M_4";"SPMAINST_M_5";"SPMAINST_M_6";"SPMAINST_M_7";"SPMAINST_M_8";"SPMAINST_M_9";"SPMAINST_M";"SPMAINST";"MARITAL";"CHILDREN";"NBCHLD_LS18_1";"NBCHLD_LS18_2";"NBCHLD_GT18_1";"NBCHLD_GT18_2";"CHILD_D";"NAT_RELIG";"NAT_RELIG_OTRA";"ATTEND";"TOPBOT";"TOPBOT_PADRES";"TOPBOT_HIJOS";"MERIT";"VOTE_LE";"NAT_PRTY";"NAT_PRTY_OTRO";"NAT_ETHN_1";"NAT_ETHN_2";"NAT_ETHN_OTRA_1";"NAT_ETHN_OTRA_2";"HOMPOP_TOT";"HMP_SB_1";"HMP_SB_2";"HMP_SB_3";"HMP_SB_4";"HMP_SB_5";"HMP_SB_6";"HMP_SB_7";"HMP_SB_8";"HMP_SB_9";"HMP_SB_10";"HMP_GD_1";"HMP_GD_2";"HMP_GD_3";"HMP_GD_4";"HMP_GD_5";"HMP_GD_6";"HMP_GD_7";"HMP_GD_8";"HMP_GD_9";"HMP_GD_10";"HMP_YR_1";"HMP_YR_2";"HMP_YR_3";"HMP_YR_4";"HMP_YR_5";"HMP_YR_6";"HMP_YR_7";"HMP_YR_8";"HMP_YR_9";"HMP_YR_10";"NAT_INC";"NAT_RINC";"DIFICULT_ECO";"HORA_FINC";"ENC1";"ENC2";"ENC2A_1";"ENC2A_2";"ENC2A_OTRA_1";"ENC2A_OTRA_2";"ENC3";"ENC3A_CAWI_1";"ENC3A_CAWI_2";"ENC3A_CAWI_3";"ENC3A_CAWI_4";"ENC3A_CAWI_5";"ENC3A_CAWI_6";"ENC3A_CAWI_96";"ENC3A_CAWI_99";"ENC3A_CAWI_OTRO_1";"ENC3A_CAWI_OTRO_2";"ENC3A_PAPEL_1";"ENC3A_PAPEL_2";"ENC3A_PAPEL_3";"ENC3A_PAPEL_4";"ENC3A_PAPEL_5";"ENC3A_PAPEL_6";"ENC3A_PAPEL_96";"ENC3A_PAPEL_99";"ENC3A_PAPEL_OTRO_1";"ENC3A_PAPEL_OTRO_2";"ENC4";"ENC4_OTRO";"ENC5";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C3";"IA_C4";"GRABADOR";"PARTIALS";"EDAD";"INTERNETOT";"FATH_OCUPAISCO08";"MOTH_OCUPAISCO08";"ESTUDIOS";"OCUPAISCO08";"RAMA";"SITLAB";"ISCO08R";"SPESTUDIOS";"OCUPASPISCO08";"SPRAMA";"SPSITLAB";"NBCHLD_TOT";"RELIGION";"RECUERDO";"NIVELEDU";"PESODIS";"PESO";"PESOFIN"
3506;1212;9673;41;"10/04/2025";"19:02:23";"10/04/2025";"19:30:35";1691;"412;892";10;46;0;2;1;0;1;1994;10;0;4;5;1;0;0;8;99;8;"19:03:31";2;4;5;5;5;5;3;2;1;1;3;3;3;1;2;2;1;1;2;3;3;3;3;3;3;1;12;3;4;1;2;2;2;2;3;0;4;0;4;3;4;3;2;3;3;3;1;1;3;3;2;2;2;3;4;3;2;3;3;3;3;2;3;3;2;4;98;99;0;0;1;0;0;3;1;0;1;0;1;2142;12;1;2619;7;1;0;1;0;17;23;2;0;2;1;1;7;45;1;1;6;3;2141;41;1;0;0;0;0;0;0;0;0;1;0;1;17;1;40;1;2;2100;72;1;2;2;2;2;2;2;2;2;1;0;1;0;96;96;96;96;2;1;97;8;5;6;5;1;1;14;0;1;19;0;0;2;1;0;0;0;0;0;0;0;0;"";2;0;0;0;0;0;0;0;0;"";1994;0;0;0;0;0;0;0;0;"";9;6;4;"19:30:07";3;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";10;4;25;4;29;3;1;0;0;0;1;0;1;0;0;1;30;8,0;2;2;7;2;3;1;2;7;2;4;1;0;2;14;4;1,00083;1,10856;0,95337
3506;1940;9676;34;"N.P.";"N.P.";"N.P.";"N.P.";0;"N.P.";10;46;0;2;1;0;1;1957;5;0;2;5;0;0;1;98;98;8;"N.P.";2;4;4;8;1;3;8;1;2;2;4;4;4;2;2;3;3;3;98;8;1;3;3;3;3;8;0;1;2;9;1;1;1;1;998;0;998;0;3;5;3;3;3;4;5;8;9;9;9;9;4;98;1;98;4;4;2;3;3;3;3;2;3;2;8;77;98;99;0;0;1;0;0;46;1;0;1;0;1;7511;98;3;0;98;1;0;1;0;4;12;2;0;3;8;2;96;0;1;2;0;3;9999;999;0;0;0;0;0;0;1;0;0;7;0;1;3;2;0;9;2;4110;41;2;2;2;2;2;2;1;2;2;7;0;3;3;0;0;3;0;8;1;97;5;5;5;8;0;2;0;0;1;19;0;0;3;1;2;0;0;0;0;0;0;0;"";2;1;0;0;0;0;0;0;0;"";1959;1983;0;0;0;0;0;0;0;"";3;3;8;"N.P.";3;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;"28/04/2025";28;4;25;1;0;0;1;0;0;0;1;0;1;0;0;1;67;98,0;7;0;5;99;9;7;12;2;4;3;7;3;2;90;2;1,00083;1,10856;2,50693
3506;1323;9677;34;"N.P.";"N.P.";"N.P.";"N.P.";0;"N.P.";10;46;0;2;1;0;2;1932;12;0;4;1;6;6;6;96;96;5;"N.P.";1;3;3;3;1;5;3;3;2;1;3;5;5;1;1;1;1;1;98;3;3;3;3;3;3;1;36;3;4;1;2;2;2;2;998;998;996;996;0;0;0;0;0;0;0;0;8;8;8;9;2;98;98;98;4;4;4;3;3;3;2;5;3;2;3;5;98;99;0;0;1;0;0;46;1;0;1;0;3;0;1;3;0;1;2;0;1;0;8;98;2;0;1;3;2;96;0;1;2;0;3;4120;998;0;0;0;0;0;0;1;0;0;7;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;2;8;1;97;7;98;98;98;10;1;97;0;1;20;0;0;77;0;0;0;0;0;0;0;0;0;"";0;0;0;0;0;0;0;0;0;"";0;0;0;0;0;0;0;0;0;"";77;77;2;"N.P.";8;8;99;99;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;"03/04/2025";3;4;25;4;0;0;1;0;0;0;1;0;1;0;0;1;92;96,0;0;0;4;4;8;7;12;0;0;0;0;2;2;97;3;1,00083;1,10856;1,59356
3506;1463;9678;41;"18/04/2025";"11:11:44";"21/04/2025";"13:23:51";2425;"504;1120";10;3;0;2;1;0;2;1989;4;0;4;4;1;0;0;4;99;10;"11:13:19";4;1;1;1;3;3;5;3;3;3;4;1;4;2;5;5;5;5;2;4;2;3;3;3;3;1;12;2;2;2;1;2;2;2;25;30;0;5;3;2;2;2;3;2;2;1;1;1;1;1;1;3;7;3;3;3;3;8;8;3;3;3;3;3;2;77;98;99;0;0;2;148;2004;0;2;148;2;148;3;0;3;1;9111;3;2;0;1;0;7;16;2;0;1;3;2;96;0;1;2;0;3;3334;68;0;0;0;0;0;0;0;1;0;8;0;1;4;1;10;2;2;3334;68;1;2;2;2;2;2;2;2;2;1;0;1;1;1;0;0;0;3;3;97;8;8;4;8;0;1;97;0;19;99;0;0;3;1;2;0;0;0;0;0;0;0;"";1;1;0;0;0;0;0;0;0;"";1984;2016;0;0;0;0;0;0;0;"";5;2;4;"13:23:16";3;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";21;4;25;1;41;2;1;0;0;0;1;0;1;0;0;1;36;4,0;0;9;3;3;4;8;14;5;3;4;1;1;3;97;2;1,00083;1,10856;1,17474
3506;325;9688;41;"23/03/2025";"12:55:50";"23/03/2025";"13:35:22";2361;"360;800";10;3;0;2;1;0;1;1975;99;0;3;4;1;0;0;2;99;9;"12:58:07";4;2;2;3;4;5;3;3;2;1;3;8;3;2;3;3;2;2;2;3;3;3;3;3;3;1;98;3;8;3;1;2;2;2;20;20;35;56;3;5;3;4;3;4;3;3;2;3;4;4;8;4;98;5;97;98;3;3;3;3;3;3;3;1;8;77;98;99;0;0;1;0;0;3;1;0;1;0;1;7112;2;1;9111;2;1;0;1;0;6;12;2;0;1;2;1;8;40;1;1;4;3;9329;24;1;0;0;0;0;0;0;0;0;1;0;1;6;2;0;1;1;5311;88;2;2;1;2;2;2;2;2;2;3;0;3;2;0;2;0;0;2;1;97;5;7;5;5;10;3;0;0;1;99;0;0;4;1;2;2;0;0;0;0;0;0;"";2;2;2;0;0;0;0;0;0;"";1974;2011;2014;0;0;0;0;0;0;"";4;4;4;"13:34:32";3;2;0;0;0;0;2;2;2;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";23;3;25;7;40;2;1;0;0;0;1;0;1;0;0;1;49;2,0;7;9;3;9;2;1;9;3;5;4;3;2;2;90;2;1,00083;1,10856;1,67012
3506;1782;9694;41;"28/04/2025";"11:19:07";"28/04/2025";"12:04:03";2694;"1360;768";10;12;0;2;1;0;2;2005;7;0;3;5;0;0;1;98;98;7;"11:21:26";2;3;3;4;4;5;5;2;2;1;3;4;5;1;4;4;3;3;2;3;3;3;3;3;3;1;12;3;4;3;1;1;2;2;998;998;996;996;0;0;0;0;0;0;0;0;1;9;9;4;3;2;2;2;1;2;3;3;3;3;4;2;3;3;2;8;1;99;1;0;1;0;0;12;1;0;1;0;1;7214;3;2;5141;6;2;0;1;0;10;16;1;16;1;3;1;6;25;1;2;0;3;5131;56;1;0;0;0;1;0;0;0;0;5;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;96;96;96;96;2;0;97;8;6;6;8;2;2;0;0;1;19;0;0;7;3;3;4;4;4;5;0;0;0;"";2;1;2;2;1;2;0;0;0;"";1976;1976;2002;2006;2012;1927;0;0;0;"";8;2;4;"12:03:03";8;3;2;6;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";28;4;25;1;45;2;1;0;0;0;1;0;1;0;0;1;19;98,0;7;5;4;5;4;1;5;0;0;0;0;0;1;90;3;1,00083;1,10856;1,04165
3506;525;9696;41;"26/03/2025";"18:16:35";"18/04/2025";"11:55:23";2887;"1280;1024";10;46;0;2;1;0;1;1967;10;0;3;4;1;0;0;8;99;3;"18:20:43";3;3;3;3;3;3;3;3;8;1;3;3;4;1;2;2;2;2;98;3;3;3;3;3;3;1;6;1;3;8;5;2;2;2;20;168;996;996;0;0;0;0;0;0;0;0;4;4;4;4;4;1;4;4;1;1;3;3;3;3;3;3;3;3;3;10;99;99;99;0;1;0;0;46;1;0;1;0;2;9999;5;3;0;5;1;0;9;9;13;98;1;14;3;1;1;10;36;1;2;0;3;4229;999;1;0;0;0;0;0;0;1;0;8;1;2;13;1;998;1;2;9999;999;1;2;2;2;2;2;2;1;2;1;8;3;2;99;99;99;99;9;1;97;2;6;8;9;0;1;3;0;19;1;0;0;2;2;0;0;0;0;0;0;0;0;"";1;0;0;0;0;0;0;0;0;"";9999;0;0;0;0;0;0;0;0;"";10;10;3;"11:53:06";3;4;5;99;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";18;4;25;5;49;1;1;0;0;0;1;0;1;0;0;1;57;8,0;99;0;6;4;9;1;4;6;99;9;8;99;2;3;4;1,00083;1,10856;0,68137
3506;1664;9700;41;"24/04/2025";"19:55:11";"24/04/2025";"21:32:33";4715;"1920;1080";10;46;0;2;1;0;2;1959;8;0;4;3;6;6;6;96;96;3;"21:12:50";5;1;1;3;1;4;3;3;3;2;2;3;3;1;4;4;2;2;2;4;3;3;3;3;3;2;0;0;4;4;1;1;3;1;30;24;9;20;2;2;3;2;3;3;1;2;8;8;8;8;1;6;2;1;1;1;4;4;3;3;3;3;3;2;2;7;1;99;0;0;2;110;1961;0;1;0;1;0;1;9313;2;1;9111;2;2;0;1;0;3;8;2;0;3;2;2;96;0;1;2;0;3;7533;14;0;0;0;0;0;0;0;1;0;8;0;1;5;1;40;1;1;3322;46;1;2;2;2;2;2;2;2;2;1;0;3;2;0;0;0;2;2;1;97;6;5;3;7;0;1;1;0;1;99;0;0;2;1;0;0;0;0;0;0;0;0;"";1;0;0;0;0;0;0;0;0;"";1959;0;0;0;0;0;0;0;0;"";4;97;3;"21:27:27";3;4;3;99;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";24;4;25;4;79;4;1;0;0;0;1;0;1;0;0;1;65;96,0;9;9;2;7;2;8;14;3;3;4;1;2;2;1;1;1,00083;1,10856;1,05586
3506;847;9702;41;"04/04/2025";"17:49:53";"04/04/2025";"18:20:44";1850;"1536;864";10;46;0;2;1;0;1;2003;7;0;4;5;1;0;0;8;99;8;"17:51:52";1;4;5;5;3;5;3;3;1;1;4;4;4;2;2;2;2;2;2;3;3;3;3;3;3;1;3;2;3;8;4;1;1;2;5;0;996;996;0;0;0;0;0;0;0;0;2;4;2;3;1;2;1;4;1;1;2;3;3;3;2;3;3;3;3;8;3;4;0;0;1;0;0;46;1;0;1;0;1;9999;12;1;9999;12;1;0;1;0;10;16;2;0;2;1;1;7;20;1;2;0;3;5131;56;1;0;0;0;1;0;0;0;0;5;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;96;96;96;96;2;1;97;4;7;8;7;3;1;14;0;19;1;0;0;3;3;3;0;0;0;0;0;0;0;"";1;2;0;0;0;0;0;0;0;"";1972;1975;0;0;0;0;0;0;0;"";77;77;5;"18:20:21";3;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";4;4;25;5;31;3;1;0;0;0;1;0;1;0;0;1;21;8,0;99;99;4;5;4;5;13;0;0;0;0;0;2;14;3;1,00083;1,10856;1,63371
3506;407;9707;41;"24/03/2025";"20:30:16";"24/03/2025";"21:28:05";3466;"1366;768";10;12;0;2;3;342;2;1970;11;0;4;5;1;1;0;3;40;10;"20:33:52";3;2;2;5;1;5;5;1;2;2;2;5;5;1;1;1;1;1;3;8;3;3;3;3;3;1;8;3;4;3;8;2;1;2;10;8;5;5;8;1;3;3;4;1;3;8;8;8;8;8;2;1;1;5;7;4;2;1;1;3;8;8;3;3;1;77;10;9;0;0;2;342;2001;0;2;342;2;342;7;0;0;1;3333;3;2;0;1;0;5;10;2;0;1;2;2;96;0;1;2;0;3;9214;81;0;0;0;0;0;0;0;1;0;8;0;1;14;1;8;1;1;5411;84;1;2;2;2;2;2;2;2;2;1;0;3;4;1;0;0;2;8;1;97;5;4;1;6;98;5;0;0;98;99;0;0;4;1;2;2;0;0;0;0;0;0;"";1;2;1;0;0;0;0;0;0;"";1966;1991;2009;0;0;0;0;0;0;"";77;77;3;"21:26:32";3;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";24;3;25;1;58;4;1;0;0;0;1;0;1;0;0;1;54;3,67;0;3;3;9;4;8;14;6;5;4;1;3;2;95;2;1,00083;1,10856;1,30101
3506;744;9710;41;"02/04/2025";"15:37:53";"10/04/2025";"16:00:44";3650;"1600;900";10;46;0;2;1;0;2;1965;4;0;4;4;0;0;1;98;98;9;"15:42:01";1;5;4;5;2;5;3;3;2;1;4;4;5;2;2;2;2;2;2;3;3;3;3;3;3;1;12;3;4;1;2;2;2;2;998;999;998;999;3;2;3;3;3;3;3;3;2;2;3;3;3;1;1;5;1;1;2;3;3;3;2;4;3;1;3;77;1;98;0;0;1;0;0;6;1;0;1;0;1;7512;3;3;0;3;2;0;7;0;18;98;2;0;1;3;1;9;38;9;9;0;1;2120;84;1;0;0;0;0;0;0;0;0;1;0;1;8;1;50;3;2;3322;46;1;2;2;2;2;2;2;2;2;1;0;3;2;0;0;2;0;2;1;97;4;7;7;5;0;1;97;0;1;12;0;0;3;1;2;0;0;0;0;0;0;0;"";1;1;0;0;0;0;0;0;0;"";1964;2000;0;0;0;0;0;0;0;"";77;77;8;"15:59:32";3;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";10;4;25;4;61;3;1;0;0;0;1;0;1;0;0;1;60;98,0;7;0;7;2;4;1;2;4;3;4;1;2;2;97;4;1,00083;1,10856;0,57739
3506;725;9711;41;"01/04/2025";"16:58:48";"01/04/2025";"17:50:13";3082;"1536;960";10;3;0;2;3;115;1;1951;3;0;3;5;1;1;0;2;0;9;"17:01:20";3;3;2;4;3;3;3;3;2;2;3;3;3;1;2;2;2;2;2;4;3;3;3;3;3;1;98;3;2;2;2;2;1;1;998;998;1;2;3;4;3;4;2;4;4;3;8;8;8;8;2;3;2;2;1;4;5;3;3;3;3;4;3;2;4;2;6;10;0;0;2;115;2019;0;2;115;2;115;1;7412;3;1;9320;3;1;0;1;0;8;13;2;0;1;3;2;96;0;4;1;25;3;1120;72;0;0;0;0;0;0;1;0;0;7;0;1;8;2;0;2;2;5142;47;2;2;2;2;2;2;1;2;2;7;0;3;1;0;0;1;0;2;0;97;8;7;5;9;2;5;0;0;19;99;0;0;3;1;3;0;0;0;0;0;0;0;"";2;2;0;0;0;0;0;0;0;"";1950;1923;0;0;0;0;0;0;0;"";8;8;3;"17:49:22";3;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";1;4;25;2;52;3;1;0;0;0;1;0;1;0;0;1;74;2,0;7;9;4;1;4;7;12;4;5;4;7;1;1;95;3;1,00083;1,10856;1,17462
3506;229;9714;41;"21/03/2025";"17:41:47";"21/03/2025";"18:02:52";1264;"430;932";10;3;0;2;1;0;2;1997;8;0;4;5;1;1;0;0;50;8;"17:43:45";5;2;2;1;3;4;3;2;2;2;2;3;4;2;1;4;3;3;2;3;3;3;3;3;3;1;6;2;2;2;2;2;2;2;20;30;996;996;0;0;0;0;0;0;0;0;2;1;2;3;2;3;5;2;98;1;3;1;2;3;4;1;3;3;2;9;98;99;0;0;1;0;0;3;1;0;1;0;1;9999;3;3;0;3;2;0;1;0;4;18;1;13;1;3;1;1;42;1;2;0;3;5131;56;1;0;0;0;0;0;0;0;0;1;0;2;7;1;48;1;2;9999;999;1;2;2;2;2;2;2;2;2;1;0;1;1;0;1;0;0;2;1;97;7;8;9;8;8;1;3;0;1;19;0;0;5;9;9;9;9;0;0;0;0;0;"";9;9;9;9;0;0;0;0;0;"";9999;9999;9999;9999;0;0;0;0;0;"";10;5;4;"18:02:20";3;4;3;99;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";21;3;25;5;22;3;1;0;0;0;1;0;1;0;0;1;27;0,83;99;0;5;5;4;1;5;3;99;9;1;1;2;3;2;1,00083;1,10856;1,41031
3506;1147;9715;41;"09/04/2025";"19:37:11";"09/04/2025";"20:47:39";1408;"2048;1152";10;46;0;2;1;0;1;1993;4;0;3;5;1;0;0;18;99;10;"19:38:19";4;3;2;5;2;5;3;8;2;2;1;4;5;1;2;2;1;1;2;3;3;3;3;3;3;1;12;3;4;3;1;2;2;2;10;0;996;996;0;0;0;0;0;0;0;0;1;3;4;3;2;1;1;1;4;4;1;3;3;3;3;2;3;3;4;0;5;4;0;0;1;0;0;46;1;0;1;0;1;7410;6;1;4410;5;1;0;1;0;16;20;2;0;2;2;1;7;40;1;1;10;3;2511;62;1;0;0;0;0;0;0;0;0;1;0;2;16;1;60;1;2;2262;47;1;2;2;2;2;2;2;2;2;1;0;1;0;96;96;96;96;1;0;97;8;3;3;1;10;1;4;0;19;25;0;25;1;0;0;0;0;0;0;0;0;0;"";0;0;0;0;0;0;0;0;0;"";0;0;0;0;0;0;0;0;0;"";0;5;4;"20:47:23";3;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";9;4;25;3;24;4;1;0;0;0;1;0;1;0;0;1;32;18,0;7;4;7;2;4;1;2;7;2;4;1;0;1;4;4;1,00083;1,10856;0,95337
3506;884;9720;41;"05/04/2025";"10:40:04";"18/04/2025";"10:18:22";3056;"1440;900";10;3;0;2;1;0;1;1972;12;0;4;2;6;6;6;96;96;98;"10:42:23";8;8;8;8;8;8;8;8;8;8;3;3;4;2;2;2;2;2;2;8;8;8;3;8;3;1;12;8;4;1;2;8;2;2;5;5;10;998;3;4;4;3;4;2;3;3;4;2;2;4;8;2;7;4;97;98;4;8;8;8;2;5;3;3;1;77;98;99;0;0;1;0;0;3;1;0;1;0;1;9312;3;3;0;3;1;0;1;0;6;98;1;98;1;3;2;96;0;1;1;9998;3;5165;85;0;0;1;0;0;0;0;0;0;3;0;1;3;1;998;1;2;9111;81;1;2;2;2;2;2;2;2;2;1;0;3;1;0;1;0;0;2;0;97;8;5;6;7;98;1;97;0;1;99;0;0;77;0;0;0;0;0;0;0;0;0;"";0;0;0;0;0;0;0;0;0;"";0;0;0;0;0;0;0;0;0;"";77;77;3;"10:16:29";3;4;4;6;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";18;4;25;5;51;1;1;0;0;0;1;0;1;0;0;1;52;96,0;9;0;3;5;4;3;16;2;9;4;1;1;1;97;2;1,00083;1,10856;1,67012
3506;448;9722;41;"25/03/2025";"17:02:39";"25/03/2025";"17:28:57";1576;"834;1210";10;3;0;2;1;0;2;1978;2;0;9;5;1;1;0;5;30;6;"17:03:50";4;4;3;4;5;5;3;3;2;1;2;1;5;2;5;4;5;5;3;3;3;3;3;3;3;1;12;3;4;3;5;2;2;2;14;14;12;20;4;3;2;3;3;3;2;3;2;3;4;4;1;4;7;4;3;4;4;3;3;3;4;3;3;1;3;7;4;99;0;0;1;0;0;7;1;0;1;0;2;3322;10;1;2341;10;2;0;1;0;16;17;2;0;2;1;1;7;40;1;2;0;1;2330;85;1;0;0;0;0;0;0;0;0;1;0;1;14;1;40;1;2;3512;58;1;2;2;2;2;2;2;2;2;1;0;3;2;2;0;0;0;3;0;97;7;7;6;98;2;2;0;0;1;99;0;0;4;1;2;2;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;"";1980;2013;2017;0;0;0;0;0;0;"";9;6;4;"17:28:34";3;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";25;3;25;2;27;3;1;0;0;0;1;0;1;0;0;1;47;5,5;3;2;7;2;4;1;2;6;3;4;1;2;1;90;4;1,00083;1,10856;0,69792
3506;1038;9724;41;"08/04/2025";"16:16:48";"08/04/2025";"17:58:26";2907;"393;852";10;46;0;2;1;0;2;2004;6;0;4;5;1;1;0;5;15;8;"16:19:06";2;2;3;5;4;5;3;3;2;1;2;3;4;1;4;4;1;1;2;3;3;3;3;3;3;1;3;3;3;8;8;1;2;2;2;1;996;996;0;0;0;0;0;0;0;0;2;3;3;4;2;4;6;2;3;4;3;3;3;3;2;4;3;3;2;7;98;99;0;0;1;0;0;46;1;0;1;0;3;0;7;1;7412;7;2;0;3;0;8;17;2;0;2;1;1;7;10;1;2;0;3;9411;55;1;0;0;0;1;0;0;0;0;1;5;2;12;1;40;1;2;7412;49;1;2;2;2;2;2;2;2;2;1;0;1;0;96;96;96;96;0;1;97;5;7;8;7;4;1;97;0;1;19;0;0;4;3;3;4;0;0;0;0;0;0;"";1;2;2;0;0;0;0;0;0;"";1964;1969;2004;0;0;0;0;0;0;"";6;6;1;"17:57:23";2;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";8;4;25;2;49;3;1;0;0;0;1;0;1;0;0;1;20;5,25;0;7;4;9;4;5;13;6;7;4;1;0;2;97;3;1,00083;1,10856;1,04165
3506;511;9725;41;"26/03/2025";"16:19:19";"04/04/2025";"13:06:58";2141;"1920;1080";10;46;0;2;1;0;2;2001;8;0;2;5;1;0;0;8;99;8;"16:23:00";2;4;4;5;2;5;3;3;1;1;1;5;5;1;3;3;1;1;98;3;3;3;3;3;3;1;24;3;4;3;1;1;4;2;1;0;996;996;0;0;0;0;0;0;0;0;8;8;8;8;1;4;6;4;5;5;2;3;3;3;2;3;3;3;2;4;98;99;0;0;1;0;0;46;1;0;1;0;3;0;6;1;9999;11;2;0;2;0;14;15;1;16;1;3;3;96;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;2;10;3;0;0;0;0;0;2;2;2;2;1;2;2;2;2;5;0;2;0;96;96;96;96;0;0;97;8;3;8;98;6;1;4;0;1;19;0;0;3;3;3;0;0;0;0;0;0;0;"";1;2;0;0;0;0;0;0;0;"";1969;1973;0;0;0;0;0;0;0;"";4;4;4;"13:06:22";3;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";4;4;25;5;36;2;1;0;0;0;1;0;1;0;0;1;23;8,0;0;99;6;0;0;2;16;4;0;0;5;0;1;4;4;1,00083;1,10856;0,62585
